Maturity,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5
15/02/2010,0.309926,0.263417,0.222283,0.188929,0.167862,0.287663,0.259684,0.234205,0.21158,0.19324,0.286894,0.264627,0.244678,0.226606,0.210943
12/02/2010,0.310677,0.264298,0.223205,0.189784,0.168478,0.28871,0.2608,0.235371,0.212716,0.194232,0.287477,0.265241,0.245308,0.227228,0.211524
11/02/2010,0.309356,0.262876,0.221744,0.1884,0.167327,0.28636,0.258637,0.233442,0.211089,0.192977,0.285574,0.263587,0.243949,0.226181,0.210792
10/02/2010,0.309356,0.262876,0.221744,0.1884,0.167327,0.28636,0.258637,0.233442,0.211089,0.192977,0.285574,0.263587,0.243949,0.226181,0.210792
09/02/2010,0.309041,0.262615,0.22146,0.188232,0.167217,0.285317,0.257559,0.232323,0.209995,0.192002,0.284538,0.262537,0.242854,0.225084,0.209749
08/02/2010,0.310099,0.263764,0.222686,0.189285,0.168043,0.285703,0.257957,0.232724,0.210377,0.192333,0.284837,0.26284,0.243154,0.225371,0.21001
05/02/2010,0.30921,0.263455,0.222535,0.189356,0.16806,0.285061,0.257608,0.232587,0.210446,0.192565,0.283773,0.262029,0.242493,0.224874,0.209684
04/02/2010,0.302382,0.256309,0.215338,0.182303,0.161466,0.28019,0.252658,0.22765,0.205566,0.187868,0.279786,0.257984,0.238479,0.220905,0.2058
03/02/2010,0.295647,0.249179,0.208091,0.175462,0.155326,0.276176,0.248536,0.223494,0.201467,0.18399,0.276744,0.254866,0.235345,0.217788,0.202758
02/02/2010,0.296631,0.249663,0.208152,0.175597,0.155923,0.276155,0.24845,0.223421,0.20157,0.184453,0.276795,0.254856,0.235324,0.217856,0.203025
01/02/2010,0.300963,0.25428,0.21286,0.179752,0.159182,0.278918,0.251332,0.226349,0.204418,0.187029,0.279183,0.257319,0.237814,0.220308,0.20535
29/01/2010,0.303922,0.257298,0.215864,0.1822,0.160979,0.280637,0.253146,0.228236,0.206254,0.188641,0.280601,0.258794,0.239345,0.221836,0.206794
28/01/2010,0.309104,0.262879,0.221643,0.187512,0.165292,0.283623,0.25626,0.231412,0.209357,0.191468,0.283463,0.261743,0.242338,0.224796,0.209614
27/01/2010,0.305753,0.259098,0.217588,0.183897,0.162593,0.281307,0.253791,0.228852,0.206875,0.189298,0.281645,0.259832,0.240367,0.222844,0.207786
26/01/2010,0.303897,0.257068,0.215438,0.18216,0.161398,0.280173,0.252567,0.227558,0.20563,0.188257,0.280726,0.258857,0.239333,0.22181,0.206828
25/01/2010,0.305407,0.258773,0.217261,0.183649,0.16231,0.281094,0.253567,0.228605,0.206625,0.189071,0.281503,0.259678,0.240186,0.222647,0.207587
